Brand,Age,Income,Gender,Category,Quantity,Price,Cost,Revenue,Profit,ProfitMargin,Review,Cluster,ReviewCluster
IKEA,43,Medium,Male,Furniture,9,279.73117078044083,171.88421787886327,2517.5805370239677,970.6225761141984,38.553784549890565,Amazing product highly recommend,2,0
IKEA,53,Medium,Female,Furniture,8,397.1072723643422,272.7908954073556,3176.8581789147374,994.5310156558926,31.305489878545327,Good value for money,2,2
Matalan,18,High,Male,Home Decor,2,165.81145015676412,95.74373268410267,331.62290031352825,140.1354349453229,42.257466180059886,Bad experience will not buy again,3,1
IKEA,25,Medium,Male,Clothing,3,294.0682714057541,228.0648802194022,882.2048142172623,198.01017355905572,22.44492099430908,Average quality nothing special,0,0
IKEA,66,High,Female,Home Decor,2,179.35624685243675,92.90264915098817,358.7124937048735,172.90719540289717,48.20216703830632,Not worth the money,1,2
IKEA,52,Low,Female,Kitchen,8,409.7270082712025,241.8149156674854,3277.81606616962,1343.296740829737,40.98145575323519,Excellent design and comfort,2,0
IKEA,69,High,Male,Furniture,6,238.69676594629573,167.7491801145589,1432.1805956777744,425.685514990421,29.72289362634234,Good value for money,3,2
IKEA,32,Low,Male,Clothing,6,47.59418515791376,32.15693677407693,285.5651109474826,92.62349030302101,32.43515638016968,Great quality and affordable,0,0
Matalan,64,High,Female,Kitchen,9,91.36573552595283,68.10917420418171,822.2916197335754,209.30905189594,25.454357903313753,Amazing product highly recommend,3,0
Matalan,39,Medium,Male,Kitchen,8,39.941287133619824,31.902051534652927,319.5302970689586,64.31388479173518,20.127632772755643,Poor quality and expensive,0,0
Matalan,31,High,Male,Kitchen,4,254.65844354701937,145.3446084692235,1018.6337741880775,437.25534031118355,42.92566684819642,Excellent design and comfort,3,0
IKEA,43,Medium,Male,Home Decor,4,62.10527570063131,27.60333269357665,248.42110280252524,138.00777202821865,55.55396480866753,Good value for money,0,2
IKEA,45,Medium,Female,Furniture,9,65.92858496171974,27.173544377501358,593.3572646554776,348.7953652579654,58.78336476768128,Excellent design and comfort,1,0
IKEA,40,Medium,Male,Kitchen,1,471.11364741880476,325.42211115792355,471.11364741880476,145.6915362608812,30.92492375440913,Average quality nothing special,0,0
Matalan,31,Medium,Male,Furniture,2,437.60098536626714,328.02809166181993,875.2019707325343,219.14578740889442,25.039453147651376,Bad experience will not buy again,0,1
IKEA,41,Low,Female,Home Decor,2,231.52243243756934,113.0489388820029,463.04486487513867,236.94698711113287,51.171496562223254,Amazing product highly recommend,1,0
IKEA,19,Low,Male,Kitchen,6,493.0446072166008,228.46662299085574,2958.267643299605,1587.4679053544705,53.66207851240377,Not worth the money,2,2
Matalan,62,Low,Male,Home Decor,4,10.091398803624926,4.287654075930665,40.365595214499706,23.214978910777045,57.51179633897237,Not worth the money,0,2
IKEA,43,Low,Female,Home Decor,3,310.84993357396297,226.63483285634473,932.5498007218889,252.6453021528547,27.091883131311747,Not worth the money,1,2
Matalan,31,High,Female,Furniture,3,312.04980691221635,163.68659245265948,936.1494207366491,445.08964337867064,47.54472240429662,Average quality nothing special,3,0
Matalan,68,Low,Female,Kitchen,3,234.14709737624523,131.28130353640148,702.4412921287357,308.5973815195312,43.93212428960895,Poor quality and expensive,1,0
Matalan,24,High,Female,Home Decor,6,204.5045067378035,122.9276746741054,1227.027040426821,489.4609923821886,39.889992335615496,Good value for money,3,2
IKEA,20,Low,Male,Kitchen,8,233.13773638549773,171.538385284239,1865.1018910839819,492.79480881006975,26.421870631617956,Amazing product highly recommend,0,0
IKEA,64,Low,Male,Furniture,7,213.33061367904344,140.86930569498557,1493.3142957533041,507.2291558884051,33.966671137540594,Amazing product highly recommend,0,0
IKEA,40,High,Female,Home Decor,4,367.94131396632673,237.6996008201689,1471.765255865307,520.9668525846313,35.397414805687546,Not worth the money,1,2
IKEA,63,Medium,Female,Furniture,4,76.32416313690919,35.89287566101902,305.29665254763677,161.7251499035607,52.973116001763564,Not worth the money,1,2
IKEA,60,Medium,Male,Kitchen,2,106.84321808965377,64.66963104440518,213.68643617930755,84.34717409049719,39.472404331606796,Bad experience will not buy again,0,1
IKEA,64,Medium,Female,Kitchen,1,98.45393191228756,67.55440234757516,98.45393191228756,30.899529564712395,31.384759312853788,Average quality nothing special,1,0
IKEA,62,Medium,Male,Furniture,9,138.6105867094196,109.40593949104155,1247.4952803847764,262.84182496540245,21.069564678780328,Great quality and affordable,2,0
Matalan,35,Low,Female,Clothing,2,267.37662520297584,128.4911857820116,534.7532504059517,277.7708788419285,51.94374763146591,Great quality and affordable,1,0
IKEA,55,High,Male,Home Decor,8,64.49228619572717,26.04310354120225,515.9382895658174,307.5934612361994,59.61826587731094,Excellent design and comfort,3,0
Matalan,52,High,Female,Kitchen,9,435.402954709987,187.27576855706346,3918.626592389883,2233.144675376312,56.98794265606121,Excellent design and comfort,2,0
IKEA,68,Medium,Female,Kitchen,4,155.70715034115145,85.69202665733371,622.8286013646058,280.06049473527094,44.96590139272083,Amazing product highly recommend,1,0
IKEA,32,Low,Male,Home Decor,8,89.64361385966684,65.28008056672978,717.1489108773347,194.9082663434965,27.17821409016052,Amazing product highly recommend,0,0
IKEA,42,Medium,Female,Furniture,9,341.0544417031392,137.3961121652825,3069.489975328253,1832.9249658407107,59.7143167292702,Poor quality and expensive,2,0
Matalan,54,Low,Male,Furniture,5,28.662287293666445,16.701292305106804,143.31143646833223,59.80497494279821,41.73077628456638,Poor quality and expensive,0,0
Matalan,45,Low,Male,Furniture,7,313.7845967883404,166.83683706944686,2196.492177518383,1028.634318032255,46.830775386344214,Great quality and affordable,2,0
Matalan,27,Low,Male,Clothing,4,352.1172310314849,148.23877818863923,1408.4689241259396,815.5138113713826,57.9007315960109,Average quality nothing special,0,0
Matalan,56,Medium,Male,Clothing,1,115.30910037949239,66.89017662156606,115.30910037949239,48.418923757926336,41.99054853309531,Excellent design and comfort,3,0
IKEA,34,High,Male,Kitchen,3,30.5623959873808,15.339250743311593,91.6871879621424,45.669435732207624,49.81005170653125,Great quality and affordable,0,0
Matalan,56,Medium,Female,Furniture,5,188.1862258705303,101.7624419149481,940.9311293526515,432.118919777911,45.92460662611973,Average quality nothing special,3,0
IKEA,39,Medium,Female,Home Decor,3,58.311172818548876,39.78257151969553,174.93351845564663,55.58580389656004,31.775387808628274,Great quality and affordable,1,0
IKEA,43,Medium,Male,Kitchen,7,67.07414633993517,40.82269334340663,469.5190243795462,183.7601709756998,39.13796064356131,Excellent design and comfort,0,0
Matalan,61,Low,Female,Home Decor,9,134.58800340798365,60.54562080242592,1211.292030671853,666.3814434500196,55.01410284028747,Good value for money,2,2
Matalan,42,Low,Male,Kitchen,6,154.77928306711206,121.43453454567198,928.6756984026724,200.06849112864052,21.543418383054437,Poor quality and expensive,0,0
Matalan,34,High,Female,Clothing,1,269.6854671004961,176.47254359406443,269.6854671004961,93.21292350643168,34.563569371610456,Bad experience will not buy again,3,1
Matalan,30,Low,Female,Kitchen,7,342.4120238964764,241.8618326263968,2396.8841672753347,703.8513388905571,29.36526297349873,Bad experience will not buy again,2,1
Matalan,37,High,Female,Clothing,3,300.45776102639053,129.7031866887013,901.3732830791716,512.2637230130678,56.83147399966517,Bad experience will not buy again,3,1
Matalan,42,Medium,Female,Kitchen,5,82.69656527186324,34.63525264818672,413.48282635931616,240.30656311838254,58.117664821599234,Excellent design and comfort,1,0
Matalan,21,Medium,Male,Furniture,4,94.32215590178696,38.46261517623637,377.2886236071478,223.43816290220235,59.22207798527674,Not worth the money,0,2
Matalan,27,Medium,Male,Home Decor,5,440.5969323985281,209.5116007562681,2202.9846619926407,1155.4266582113,52.44823888906222,Not worth the money,2,2
IKEA,20,Medium,Female,Furniture,5,283.5926343814157,160.44632144007406,1417.9631719070785,615.7315647067082,43.42366409126021,Not worth the money,1,2
Matalan,58,High,Female,Kitchen,6,436.2695381198676,337.8167892400075,2617.6172287192057,590.7164932791607,22.566954663887085,Amazing product highly recommend,2,0
Matalan,62,High,Male,Kitchen,6,192.05779054673843,111.93586354134742,1152.3467432804305,480.731562032346,41.71761362936894,Poor quality and expensive,3,0
IKEA,35,Medium,Female,Kitchen,8,311.0560036413487,160.53663870201052,2488.4480291307896,1204.1549195147054,48.38979578509882,Poor quality and expensive,2,0
Matalan,64,Low,Male,Clothing,8,266.59507386675926,166.56169771486802,2132.760590934074,800.26700921513,37.52258985921346,Good value for money,2,2
IKEA,53,Medium,Male,Home Decor,9,166.37051001202667,73.99724914571705,1497.33459010824,831.3593477967866,55.522616874608424,Good value for money,2,2
IKEA,64,High,Male,Home Decor,8,240.2585322964617,154.67900923814648,1922.0682583716937,684.6361844665219,35.61976435980066,Amazing product highly recommend,2,0
Matalan,39,Low,Female,Kitchen,2,256.22052964519673,160.74578642040504,512.4410592903935,190.9494864495834,37.26272182677987,Great quality and affordable,1,0
IKEA,51,Medium,Male,Kitchen,1,108.37777763077251,77.68488899613502,108.37777763077251,30.692888634637498,28.320278663771596,Average quality nothing special,0,0
IKEA,64,Medium,Female,Clothing,2,164.35508246459847,130.6088824954849,328.71016492919694,67.49239993822715,20.532495535319022,Good value for money,1,2
IKEA,25,Medium,Male,Furniture,2,397.79077774841807,199.03437247152615,795.5815554968361,397.5128105537838,49.96506113135558,Bad experience will not buy again,0,1
IKEA,57,Low,Female,Furniture,3,458.7362373325223,277.0136479625949,1376.208711997567,545.1677681097822,39.61374196784957,Not worth the money,1,2
Matalan,66,Medium,Female,Home Decor,7,186.29910583719672,142.24796734431501,1304.093740860377,308.35796945017194,23.645383747239865,Bad experience will not buy again,3,1
IKEA,61,High,Female,Clothing,2,160.4164182824189,114.54950688524704,320.8328365648378,91.73382279434372,28.59240462308634,Not worth the money,1,2
Matalan,36,Low,Male,Kitchen,1,105.64661064022243,62.85577382700147,105.64661064022243,42.79083681322096,40.503747875967704,Bad experience will not buy again,0,1
IKEA,59,Low,Male,Home Decor,6,342.4606726387848,266.4853134637997,2054.764035832709,455.85215504991083,22.18513401540889,Great quality and affordable,0,0
IKEA,58,High,Female,Clothing,9,168.31885381650525,71.18114738620048,1514.8696843485473,874.239357872743,57.71053225932763,Average quality nothing special,2,0
IKEA,54,Low,Female,Furniture,3,493.99727415860235,381.56322181681605,1481.991822475807,337.30215702535907,22.760055211496645,Bad experience will not buy again,1,1
IKEA,23,High,Female,Clothing,6,169.58555301133708,71.26035083189437,1017.5133180680225,589.9512130766562,57.97970430468774,Bad experience will not buy again,1,1
Matalan,69,Medium,Male,Furniture,3,203.1266629234878,125.71953967907882,609.3799887704633,232.22136973322688,38.107810235412614,Excellent design and comfort,3,0
Matalan,43,Low,Male,Clothing,1,305.633756143897,231.11302708232054,305.633756143897,74.52072906157647,24.382362079956568,Average quality nothing special,0,0
IKEA,51,High,Male,Home Decor,5,402.8253036637394,203.46237901305815,2014.126518318697,996.8146232534062,49.491162257547884,Bad experience will not buy again,3,1
IKEA,62,Medium,Male,Furniture,4,240.06414601936052,141.37363145102196,960.2565840774421,394.7620582733542,41.11006004219365,Excellent design and comfort,0,0
Matalan,23,Medium,Female,Home Decor,7,217.10145655658957,115.00549144823646,1519.710195896127,714.6717557584718,47.02684483452133,Poor quality and expensive,2,0
IKEA,54,Low,Female,Home Decor,6,497.86253846145604,388.759730399089,2987.175230768736,654.6168483742022,21.91424331694594,Average quality nothing special,2,0
IKEA,50,Medium,Male,Furniture,7,15.141884158572777,11.045372136817145,105.99318911000944,28.67558415228943,27.054176209876356,Amazing product highly recommend,0,0
IKEA,39,Low,Male,Furniture,5,448.58199153711047,306.6509205962876,2242.9099576855524,709.6553547041144,31.639939546944817,Average quality nothing special,0,0
Matalan,38,Low,Female,Kitchen,4,83.07900471047134,52.75938795978722,332.31601884188535,121.27846700273648,36.49492053539564,Average quality nothing special,1,0
Matalan,23,High,Male,Kitchen,7,395.1033853423676,287.7287917153958,2765.723697396573,751.6221553888022,27.176328427034058,Bad experience will not buy again,2,1
Matalan,23,Low,Male,Kitchen,7,312.786464324686,174.19291412557644,2189.505250272802,970.1548513937671,44.309318339058116,Poor quality and expensive,2,0
IKEA,65,Medium,Male,Home Decor,6,177.50516989406512,102.77917518842827,1065.0310193643907,448.35596823382105,42.09792579575752,Average quality nothing special,0,0
IKEA,21,Low,Male,Home Decor,8,438.198728205299,303.2338215882448,3505.589825642392,1079.7192529364338,30.79993115676554,Good value for money,2,2
Matalan,47,High,Male,Kitchen,4,16.324541710686066,8.86588970650837,65.29816684274427,29.83460801671079,45.68980946825143,Good value for money,3,2
Matalan,28,Low,Male,Home Decor,5,121.0784195167126,51.5261778342235,605.392097583563,347.76120841244546,57.44396231806505,Excellent design and comfort,0,0
Matalan,47,High,Female,Home Decor,4,287.77747016227266,123.66771834120333,1151.1098806490907,656.4390072842773,57.02661564455713,Bad experience will not buy again,3,1
Matalan,48,Medium,Male,Furniture,1,182.25570742435204,81.31249455471122,182.25570742435204,100.94321286964082,55.38548794777185,Bad experience will not buy again,3,1
IKEA,41,Low,Male,Furniture,8,309.08497270598053,231.15616031782304,2472.6797816478443,623.43049910526,25.21274706625349,Average quality nothing special,2,0
Matalan,26,Low,Female,Home Decor,1,21.813994770246744,12.846055820825958,21.813994770246744,8.967938949420786,41.11094296975183,Great quality and affordable,1,0
IKEA,20,Low,Female,Kitchen,5,67.06487593603913,45.949697437253405,335.32437968019565,105.57589249392862,31.484705226210536,Poor quality and expensive,1,0
Matalan,68,Medium,Female,Clothing,6,72.27715770703523,40.270211088446615,433.6629462422114,192.04167971153169,44.28362657580426,Not worth the money,3,2
IKEA,48,Low,Male,Kitchen,6,102.74898649884463,51.73250965678279,616.4939189930678,306.0988610523711,49.651562103374616,Not worth the money,0,2
Matalan,57,High,Female,Clothing,5,235.07240599226597,126.67508166511404,1175.3620299613299,541.9866216357597,46.11231329751152,Great quality and affordable,3,0
Matalan,54,Medium,Male,Kitchen,3,378.54306277634987,271.67011207024854,1135.6291883290496,320.61885211830395,28.232706187312644,Excellent design and comfort,3,0
Matalan,53,Low,Male,Furniture,5,453.71403058516154,294.9533434640047,2268.5701529258076,793.803435605784,34.99135499874246,Not worth the money,0,2
Matalan,41,Medium,Male,Home Decor,8,419.33253983928057,325.0061640893487,3354.6603187142446,754.6110059994548,22.494408801683917,Average quality nothing special,2,0
IKEA,48,Medium,Female,Home Decor,2,106.47505717008495,71.53866493113331,212.9501143401699,69.87278447790328,32.811808856926646,Not worth the money,1,2
Matalan,23,Low,Female,Furniture,6,226.16377059300987,142.04727934141061,1356.9826235580592,504.69894750959554,37.19273472981224,Good value for money,1,2
IKEA,19,Low,Female,Clothing,9,107.71168290168215,69.37476877177455,969.4051461151394,345.0322271691683,35.5921596405666,Good value for money,1,2
IKEA,37,Low,Female,Clothing,8,139.59119016692347,108.45517639265454,1116.7295213353877,249.08811019415145,22.305142421263415,Amazing product highly recommend,1,0
IKEA,45,Medium,Female,Clothing,8,256.7380209408242,183.63966711140787,2053.9041675265935,584.7868306353305,28.471962805331753,Poor quality and expensive,2,0
IKEA,28,Medium,Male,Furniture,8,43.37342211452604,17.766469140390427,346.98737691620835,204.85562379308493,59.038350505342486,Excellent design and comfort,0,0
Matalan,21,Medium,Male,Clothing,7,116.90542150070387,71.73969912708218,818.3379505049271,316.1600566153519,38.63441215457211,Bad experience will not buy again,0,1
IKEA,32,High,Male,Furniture,8,468.3352990404875,316.28338994128086,3746.6823923239,1216.415272793653,32.466463538137404,Poor quality and expensive,2,0
IKEA,23,High,Male,Kitchen,6,238.3969834026596,166.75377685628615,1430.3819004159577,429.8592392782408,30.052060862433798,Excellent design and comfort,0,0
IKEA,66,Medium,Female,Kitchen,2,228.2393977291574,110.75473066883461,456.4787954583148,234.96933412064556,51.474315227442524,Not worth the money,1,2
Matalan,47,High,Female,Furniture,2,17.137905828126662,12.79980386599918,34.275811656253325,8.676203924254963,25.312905821945915,Amazing product highly recommend,3,0
Matalan,55,Low,Male,Home Decor,8,131.22587605858942,102.66289216849981,1049.8070084687154,228.5038711207169,21.766274112993443,Poor quality and expensive,0,0
Matalan,68,Low,Female,Kitchen,1,434.48329363126885,214.93285574707244,434.48329363126885,219.5504378841964,50.531387766205206,Not worth the money,1,2
Matalan,19,Low,Female,Clothing,6,90.66792984674768,68.27713849223058,544.007579080486,134.34474812710255,24.69538169931015,Excellent design and comfort,1,0
IKEA,32,Low,Male,Furniture,6,213.41122037201333,93.64303057229637,1280.46732223208,718.6091387983018,56.12084949935618,Poor quality and expensive,0,0
IKEA,28,Medium,Male,Clothing,4,17.022143874830615,7.188157461598371,68.08857549932246,39.33594565292897,57.77172655539019,Bad experience will not buy again,0,1
Matalan,25,High,Female,Clothing,3,244.38438601857237,110.3858660262678,733.1531580557171,401.9955599769137,54.831047995890025,Poor quality and expensive,3,0
IKEA,43,Low,Female,Home Decor,3,20.300342295846406,8.589002389423563,60.90102688753922,35.13401971926853,57.69035682131856,Not worth the money,1,2
IKEA,68,Low,Male,Clothing,1,411.60868100224195,303.76922134747383,411.60868100224195,107.83945965476812,26.19951051376896,Average quality nothing special,0,0
IKEA,62,Medium,Male,Home Decor,3,414.17834606868075,175.4542548942098,1242.5350382060424,716.172273523413,57.63799422166913,Average quality nothing special,0,0
Matalan,61,High,Male,Kitchen,4,395.9936722681612,201.42838921200627,1583.9746890726449,778.2611322246198,49.13343234545378,Poor quality and expensive,3,0
Matalan,22,Low,Female,Furniture,5,148.8483937566479,65.71694353360924,744.2419687832396,415.6572511151934,55.849746258565744,Bad experience will not buy again,1,1
IKEA,23,Medium,Male,Clothing,3,420.24623692869085,217.75849439814465,1260.7387107860725,607.4632275916385,48.183118547449396,Amazing product highly recommend,0,0
Matalan,43,Low,Male,Furniture,6,276.06908497658196,120.42790173325382,1656.4145098594918,933.8470994599688,56.37762129596317,Amazing product highly recommend,0,0
Matalan,21,Low,Female,Clothing,5,193.1659733448312,128.88058858884676,965.829866724156,321.42692377992216,33.27986997027942,Average quality nothing special,1,0
Matalan,36,High,Female,Furniture,3,316.41168025507415,143.43913689483523,949.2350407652225,518.9176300807168,54.66692734629699,Not worth the money,3,2
Matalan,37,High,Female,Clothing,6,16.047112569583263,11.88671201338431,96.28267541749958,24.96240333719372,25.926162966444483,Excellent design and comfort,3,0
Matalan,50,Low,Female,Clothing,6,80.05083002436855,58.187060769408816,480.3049801462113,131.18261552975838,27.312357970934347,Not worth the money,1,2
IKEA,37,High,Female,Clothing,8,373.72383370342874,151.53181246894212,2989.79066962743,1777.536169875893,59.45353258117563,Amazing product highly recommend,2,0
Matalan,66,Medium,Male,Clothing,2,129.63918827091496,98.30417036510376,259.2783765418299,62.6700358116224,24.17094577939542,Great quality and affordable,3,0
IKEA,29,High,Male,Clothing,1,303.0244674910873,124.71812146365579,303.0244674910873,178.30634602743152,58.84222733026532,Great quality and affordable,0,0
IKEA,64,Medium,Female,Clothing,4,198.70027538328452,98.52718353951776,794.8011015331381,400.692367375067,50.41416860169773,Poor quality and expensive,1,0
Matalan,18,Medium,Female,Clothing,7,428.85483161163813,177.09802793544347,3001.983821281467,1762.2976257333628,58.7044344889602,Bad experience will not buy again,2,1
IKEA,43,Medium,Female,Clothing,3,476.68349993835534,254.70981950870328,1430.050499815066,665.9210412889561,46.566260518427356,Average quality nothing special,1,0
IKEA,31,Medium,Female,Clothing,3,442.9467169013933,268.22488295664493,1328.84015070418,524.1655018342451,39.44533897146914,Good value for money,1,2
IKEA,55,Low,Female,Furniture,5,142.60379739986237,102.48335236021481,713.0189869993119,200.60222519823787,28.134205239394483,Good value for money,1,2
Matalan,54,Low,Male,Home Decor,5,105.13980583258031,56.27004816958933,525.6990291629015,244.34878831495485,46.480737981206545,Good value for money,0,2
Matalan,28,Low,Male,Clothing,3,242.47309787416015,165.4141798703874,727.4192936224804,231.17675401131822,31.78039901307532,Poor quality and expensive,0,0
IKEA,53,Medium,Male,Home Decor,9,13.593733909728336,6.457047842676729,122.34360518755503,64.23017460346446,52.49982171524078,Great quality and affordable,0,0
Matalan,30,Low,Male,Clothing,4,22.64660250295905,15.858042956871113,90.5864100118362,27.15423818435174,29.97606173023494,Amazing product highly recommend,0,0
Matalan,60,Medium,Female,Clothing,3,281.11241341527005,138.98159554409128,843.3372402458101,426.3924536135363,50.5601357636305,Poor quality and expensive,3,0
Matalan,20,High,Male,Furniture,2,265.0202080409901,121.22498764976025,530.0404160819802,287.5904407824597,54.25820976224929,Good value for money,3,2
Matalan,50,Low,Female,Kitchen,9,497.3451746272774,235.8229486776017,4476.106571645497,2353.7000335470816,52.58364598503783,Good value for money,2,2
IKEA,23,Medium,Female,Kitchen,4,108.90249932824148,51.49185163959811,435.6099973129659,229.64259075457346,52.717474844725785,Average quality nothing special,1,0
IKEA,67,Medium,Female,Furniture,3,136.47092528862953,82.58471879335933,409.4127758658886,161.65861948581062,39.485484824920356,Not worth the money,1,2
Matalan,27,High,Male,Home Decor,7,65.63491473988047,48.43325278144868,459.4444031791633,120.41163370902257,26.20809675247416,Good value for money,3,2
Matalan,22,Low,Female,Kitchen,8,459.5960747303349,198.47290225787864,3676.7685978426794,2088.9853797796504,56.815796920299775,Bad experience will not buy again,2,1
IKEA,40,Medium,Male,Furniture,2,391.12750978464084,267.05502966539626,782.2550195692817,248.14496023848915,31.721747260263093,Good value for money,0,2
IKEA,27,High,Male,Furniture,7,412.9461646138553,273.2624101824631,2890.623152296987,977.7862810197453,33.82614161388568,Not worth the money,2,2
Matalan,61,High,Female,Kitchen,5,452.35425610260927,338.816947938826,2261.7712805130463,567.6865408189165,25.099201926825504,Good value for money,3,2
IKEA,19,Medium,Female,Home Decor,5,267.2009934956607,132.9749856890593,1336.0049674783036,671.130039033007,50.234097579723716,Bad experience will not buy again,1,1
Matalan,30,Medium,Female,Furniture,3,231.0846638108546,134.0392596732144,693.2539914325638,291.1362124129206,41.995605652598805,Amazing product highly recommend,1,0
Matalan,57,Medium,Male,Clothing,5,171.89182209615208,132.4135905742979,859.4591104807604,197.39115760927086,22.9669050222593,Poor quality and expensive,3,0
IKEA,19,High,Female,Home Decor,2,298.71516103044917,198.34608430666486,597.4303220608983,200.7381534475686,33.60026199458731,Bad experience will not buy again,1,1
IKEA,37,Medium,Male,Home Decor,4,232.59641442701303,129.20902132044046,930.3856577080521,413.5495724262903,44.44926348553612,Not worth the money,0,2
Matalan,18,Low,Female,Kitchen,6,231.26713743673182,104.66340121736386,1387.602824620391,759.6224173162078,54.743504685789254,Poor quality and expensive,1,0
Matalan,54,High,Female,Kitchen,1,469.09465322825804,236.88998679480096,469.09465322825804,232.20466643345708,49.500599683976354,Poor quality and expensive,3,0
IKEA,26,Medium,Male,Clothing,4,492.17544199677377,311.29417061019075,1968.701767987095,723.5250855463321,36.75138090042467,Not worth the money,0,2
Matalan,34,Medium,Male,Furniture,6,400.2773507714946,275.09748569200747,2401.6641046289674,751.0791904769226,31.273282097579447,Average quality nothing special,2,0
IKEA,26,Low,Male,Kitchen,9,380.8114642209949,171.27709805368136,3427.303177988954,1885.8092955058216,55.02312452592426,Great quality and affordable,2,0
Matalan,28,Medium,Male,Kitchen,2,343.4734992717597,219.7677073331401,686.9469985435194,247.4115838772392,36.01610959823783,Good value for money,0,2
IKEA,32,Low,Male,Home Decor,7,91.37667764342171,56.666379616206065,639.636743503952,242.97208619050951,37.98594884644996,Bad experience will not buy again,0,1
IKEA,41,Medium,Male,Kitchen,6,38.961852229070715,23.59460335814405,233.7711133744243,92.20349322555998,39.441782132371664,Not worth the money,0,2
IKEA,55,Low,Female,Kitchen,2,348.4558944054989,235.57334505091777,696.9117888109978,225.76509870916226,32.395075292719675,Amazing product highly recommend,1,0
Matalan,52,Medium,Female,Kitchen,8,367.10524890572225,269.81495638193314,2936.841991245778,778.3223401903128,26.502016196661522,Excellent design and comfort,2,0
Matalan,47,High,Male,Kitchen,7,33.0167656380885,17.472336124423848,231.11735946661952,108.81100659565259,47.08041267292527,Not worth the money,3,2
IKEA,48,Low,Female,Home Decor,5,464.7453576121356,351.1638583307206,2323.726788060678,567.9074964070749,24.439512395561604,Good value for money,1,2
Matalan,66,High,Male,Clothing,5,54.658913327891995,25.375588815022216,273.29456663945996,146.41662256434887,53.574655495257964,Good value for money,3,2
IKEA,22,Medium,Female,Clothing,7,150.09126154788916,70.42425297469563,1050.638830835224,557.6690600123546,53.07904520995342,Poor quality and expensive,1,0
IKEA,61,High,Female,Furniture,9,339.4710082713652,172.01295587536458,3055.2390744422864,1507.122471564005,49.32911745504303,Poor quality and expensive,2,0
Matalan,67,High,Male,Kitchen,9,93.2375712581934,41.75293569005716,839.1381413237406,463.36172011322617,55.218765218116886,Not worth the money,3,2
Matalan,31,Medium,Male,Home Decor,9,37.15378533669977,18.28440654779301,334.38406803029795,169.82440910016084,50.7872310126849,Excellent design and comfort,3,0
IKEA,28,Medium,Male,Furniture,6,172.2617796904334,76.23698373922954,1033.5706781426004,576.1487757072232,55.74352948388622,Average quality nothing special,0,0
Matalan,26,High,Female,Furniture,6,385.32607167903774,280.78748096350915,2311.9564300742263,627.2315442931713,27.129903320584365,Not worth the money,2,2
Matalan,51,Medium,Male,Clothing,3,212.70255270277755,96.90464480943768,638.1076581083327,347.3937236800196,54.44124032453501,Excellent design and comfort,3,0
IKEA,29,Low,Female,Home Decor,1,329.95673173489024,230.61303658432269,329.95673173489024,99.34369515056756,30.108097697605718,Average quality nothing special,1,0
IKEA,52,Medium,Male,Home Decor,7,294.01335764178697,123.24026992983651,2058.0935034925087,1195.411613983653,58.08344528346665,Excellent design and comfort,2,0
Matalan,52,High,Female,Home Decor,4,20.887056192534402,16.27954142923147,83.54822477013761,18.43005905321172,22.0591868994434,Good value for money,3,2
IKEA,18,High,Female,Clothing,1,494.3845936523963,338.3884738186454,494.3845936523963,155.99611983375087,31.553596498889352,Good value for money,1,2
IKEA,57,High,Male,Clothing,8,30.2997635215,12.20227893456863,242.398108172,144.77987669545098,59.72813805655554,Good value for money,3,2
Matalan,39,Medium,Female,Clothing,6,484.22334144775766,341.640195344518,2905.3400486865457,855.4988766194374,29.445739991991427,Amazing product highly recommend,2,0
IKEA,46,High,Female,Clothing,6,279.4334473985551,169.23405230540845,1676.6006843913306,661.1963705588798,39.43672316935258,Good value for money,2,2
IKEA,25,Low,Male,Clothing,2,481.9479232618826,343.0245394270148,963.8958465237652,277.8467676697355,28.8253931865952,Bad experience will not buy again,0,1
Matalan,28,Medium,Female,Kitchen,1,66.22926371277937,40.33353706315194,66.22926371277937,25.895726649627434,39.10012764437646,Poor quality and expensive,1,0
Matalan,58,Low,Male,Kitchen,2,250.30017440090148,164.29952322493753,500.60034880180297,172.0013023519279,34.35900569458581,Poor quality and expensive,0,0
IKEA,54,Low,Male,Home Decor,4,93.05700501436873,66.49226952536876,372.2280200574749,106.25894195599989,28.546733784198373,Excellent design and comfort,0,0
IKEA,31,Low,Male,Furniture,2,34.97768974099678,19.658973434379845,69.95537948199356,30.63743261323387,43.79567781648574,Poor quality and expensive,0,0
Matalan,47,Low,Male,Home Decor,1,312.58926638053265,125.37432197846253,312.58926638053265,187.2149444020701,59.89167400718192,Great quality and affordable,0,0
Matalan,52,Medium,Female,Furniture,7,111.8138762712288,82.73987544240345,782.6971338986017,203.51800580177758,26.002140162192454,Average quality nothing special,1,0
Matalan,38,Low,Female,Clothing,8,297.97153896089753,164.58641059501704,2383.7723116871803,1067.081026927044,44.76438549501349,Excellent design and comfort,2,0
Matalan,54,Medium,Female,Furniture,6,65.05859615500296,38.93217581701705,390.35157693001776,156.7585220279155,40.15829095933668,Poor quality and expensive,3,0
IKEA,22,Low,Male,Home Decor,4,172.67337100202437,69.60578531364663,690.6934840080975,412.27034275351093,59.68933431384124,Great quality and affordable,0,0
